	audio_id	sentence	BitsPerSample	durationMsec	sampleRate
2695	221213-093545_toi_b9a_elicit_13.wav	musankwa uusamide sikipa yacisobo ajansi yanyanzabili ulimvwi munkamu yabantu katambaika maanza mujulu 	16	8621	16000
2696	221213-093545_toi_b9a_elicit_14.wav	mwaalumi uusotooka mabwe kumbele kwameenda 	16	3720	16000
2697	221213-093545_toi_b9a_elicit_15.wav	mubwa utandanya mubwa uumbi ujisi kasamu mumulomo 	16	4197	16000
2698	221213-093545_toi_b9a_elicit_16.wav	kanta iisubila ilimvwi munsi munsi an ganda iyaka kakuli mwaalumi usamide sikipa yamukati yanyanzabili uzuzila nkuko 	16	12047	16000
2699	221213-093545_toi_b9a_elicit_17.wav	mukaintu uusamide jansi iisubila ujisi gilazi kumbele kwakwe kuli mwaalumi uusamide sikipa iituba 	16	7509	16000
2700	221213-093545_toi_b9a_elicit_18.wav	mukaintu uusamide campeyo acitambala ulimvwi akati amuunda was caanda musyokwe 	16	6851	16000
2701	221213-093545_toi_b9a_elicit_19.wav	sikuccovwa nchinga uusamide cacikambwe uccovwa nchinga muzisamu musyokwe 	16	5785	16000
2702	221213-093545_toi_b9a_elicit_20.wav	mwaalumi uusamide nsuti atai iisubila ukanana amukaintu usamide delesi iituba kakuli mukaintu umbi uyaamide amootokala iisubila 	16	11684	16000
2703	221213-093545_toi_b9a_elicit_21.wav	bantu bobilo basikalumamba basikulizya milangu basobanya myeembo kabalangilizya bamwi 	16	8825	16000
2704	221213-093545_toi_b9a_elicit_22.wav	nkamu yaba silutwe basikalumamba basamide ma yunifoomu a cikambwe iisiya siya basobanya zibelesyo zyakwiimba munkamu yabana 	16	13158	16000
2705	221213-093545_toi_b9a_elicit_23.wav	musankwa uusamide sikipa yanyanzabili utantide acisobanyo camavwili mu paaki kakuli basankwa bamwi botatwe balebelezya 	16	9801	16000
2706	221213-093545_toi_b9a_elicit_24.wav	mukwasyi utamba kana kasimbi kafwulida ma nkendulu akkekke lyakwe lya buzuba bwakazyalwa 	16	10277	16000
2707	221213-093545_toi_b9a_elicit_25.wav	inamba yabantu itanta njanji zyamubala wacikambwe uutuba tuba cakwiimpana impana 	16	8280	16000
2708	221213-093545_toi_b9a_elicit_26.wav	mukaintu utantide bbiza mucisobano cakwindilana 	16	4628	16000
2709	221213-093545_toi_b9a_elicit_27.wav	mubwa uutuba alimwi amubwa uusiya siya balabalikilana kunkomwe 	16	9165	16000
2710	221213-093545_toi_b9a_elicit_28.wav	mukaintu uusamide magilazi anyamudwe mujulu uulalanga amulomo kujukidwe kuli mwaalumi ujisi mwana kusyule kwakwe 	16	10118	16000
2711	221213-093545_toi_b9a_elicit_29.wav	bamadaala bobilo balikkede acisanda mupakki kakuli maluba kusyule kwabo 	16	6806	16000
2712	221213-093545_toi_b9a_elicit_30.wav	mubwa uutitwa kuti golden retriever ulabalika mumuunda wamaluba amubala wamungunga waji 	16	6760	16000
2713	221213-093545_toi_b9a_elicit_31.wav	mwaalumi uusamide sikipa ilibonya mbuli delesi atai ulamweta mweta kumwi kajisi mumanza aakwe magilazi acipepa 	16	9029	16000
2714	221213-093545_toi_b9a_elicit_32.wav	nkamu yabantu basamide kabotu ilikkede atebule atusani tutuba kabanwa madilinki akulya zyakulya 	16	9120	16000
2715	221213-093545_toi_b9a_elicit_33.wav	mwukaintu uusamide delesi iituba ula pentwa pentwa kubusyu kwakwe kakuli mukaintu uusamide delesi yacisombo ulebelezya 	16	9256	16000
2716	221213-093545_toi_b9a_elicit_34.wav	mwukaintu uusamide delesi iituba antaulo yacikambwe amaulu uyumizya masusu aakwe kumukaintu umwi uubelesya cakuyumisya masusu 	16	13022	16000
2717	221213-093545_toi_b9a_elicit_35.wav	mwaalumi uusamide sikipa iisiya abulukwe ulibambila kusowa kamvwi kucilebe kakuli bamaalumi bamwi balalangilizya 	16	10685	16000
2718	221213-093545_toi_b9a_elicit_36.wav	bana basobana cisobano abbola yakuuma akanyandi abbola yakuuma amaulu kunkomwe 	16	6511	16000
2719	221213-093545_toi_b9a_elicit_37.wav	mwaalumi uulede abwizu kavumbidwe ngubo ya nkwihyi kwihyi 	16	5059	16000
2720	221213-093545_toi_b9a_elicit_38.wav	kasankwa kasyonto kalinvwi kumbele kwa loli mbuli mbwatila cintu cimwi kunze kwa loli 	16	9052	16000
2721	221213-093545_toi_b9a_elicit_39.wav	musimbi uutasamide ujisis penti amubili uccovwa nchinga mumugwagwa ku pobwe 	16	8258	16000
2722	221213-093545_toi_b9a_elicit_40.wav	banabukwetene bajatwa kaba myontana kabaimvwi kumbali kwa muunda wanyanzabili kutala 	16	8575	16000
2723	221213-093545_toi_b9a_elicit_41.wav	mukaintu uusamide delesi iisubila ulimvwi amwaalumi uusamide sikipa lili mbuli delesi kusyule kwa zyuuno zyamu muunda 	16	9778	16000
2724	221213-093545_toi_b9a_elicit_42.wav	bamaalumi bobilo basamide masikipa ali mbuli ma delesi bajisi madilinki balimvwi munsi munsi a mulombwana uusamide campeyo canyanzabili iituba tuba 	16	11026	16000
2725	221213-093545_toi_b9a_elicit_43.wav	babwa bobilo balasobana mumeenda omwe kabalikila umwi 	16	5127	16000
2726	221213-093545_toi_b9a_elicit_44.wav	umwi silumamba waku us ubala bbuku yabana aaciimikililo cazisamu ku laibbulali iitwa kutiyongsan 	16	14270	16000
2727	221213-093545_toi_b9a_elicit_45.wav	mukaintu uutodezya bbuku lyabana uboneka mbuti ulicimidwe nkambo kazili mubbuku 	16	7509	16000
2728	221213-093545_toi_b9a_elicit_46.wav	muchembele uboneka mbuti ubala bbuku lyabana mun ganda kakuli mulombwana mu yunifoomu ulebelezya 	16	7600	16000
2729	221213-093545_toi_b9a_elicit_47.wav	mwana musankwa amusimbi batyanka mapaipi ajisi kkilimu ama kkeke antomwe abapati 	16	9165	16000
2730	221213-093545_toi_b9a_elicit_48.wav	mukaintu uujisi mwana alimwi amukaintu uujisi taulu mumutwe wakwe balikkede acibuye mun ganda 	16	7804	16000
2731	221213-093545_toi_b9a_elicit_49.wav	kuli bantu bone alimwi amubwa basotooka cilindi camibala iisiya yamungunga waji alimwi iituba 	16	8643	16000
2732	221213-122458_toi_b9a_elicit_0.wav	makani aamwi aakucenjela bumambe mwanaangu jatisya majwi aangu 	16	6942	16000
2733	221213-122458_toi_b9a_elicit_1.wav	malailile aangu ayandike mumoyo wako 	16	3924	16000
2734	221213-122458_toi_b9a_elicit_2.wav	jatisya milazyo yangu kuti upone mulao wangu ube mbuli imboni yaliso lyako 	16	7917	16000
2735	221213-122458_toi_b9a_elicit_3.wav	kozyaanga aminwe yako kozilemba acilembelo camumoyo wako 	16	6080	16000
2736	221213-122458_toi_b9a_elicit_4.wav	ambila busongo kuti nduwe mucizi wangu amaanu aambwe kuti muzwalani wako 	16	9211	16000
2737	221213-122458_toi_b9a_elicit_5.wav	aboobo ulavunwa kumwanakazi sizibi kumwanakazi uupilingene uuamba majwi aakoongelezya 	16	9188	16000
2738	221213-122458_toi_b9a_elicit_6.wav	ndakali kumpulungwizyo yang anda yangu ndakasondela kucimanga cangu 	16	6828	16000
2739	221213-122458_toi_b9a_elicit_7.wav	ndakabona batakwe maanu nkabela akati kabalombe kwakaboneka mukubusi iwakabula boongo 	16	10821	16000
2740	221213-122458_toi_b9a_elicit_8.wav	wakali kwiinda mumugwagwa kucooko cakwe wakatola inzila yakuya kung anda yakwe 	16	7169	16000
2741	221213-122458_toi_b9a_elicit_9.wav	mumutungazuba ciindi cagoko mumudima wamasiku 	16	6919	16000
2742	221213-122458_toi_b9a_elicit_10.wav	elyo kwakamuswana mwanakazi 	16	4015	16000
2743	221213-122458_toi_b9a_elicit_11.wav	uusamide mbuli sikuvuula uuongelezya ngusikubwanta ulipilingene maulu aakwe taakali kung anda 	16	11457	16000
2744	221213-122458_toi_b9a_elicit_12.wav	kumugwagwa kucisambalilo kumpanda zyoonse koonse ulalindila 	16	6874	16000
2745	221213-122458_toi_b9a_elicit_13.wav	wamujata wamumyonta 	16	3040	16000
2746	221213-122458_toi_b9a_elicit_14.wav	wamwaambila calunyansyo wati ndakalijisi zipaizyo zyakutontozya sunu ndaliya zikonke zyangu 	16	9188	16000
2747	221213-122458_toi_b9a_elicit_15.wav	aboobo ndasika kuzookuswana ndasungwaala kukubona ndakujana 	16	8462	16000
2748	221213-122458_toi_b9a_elicit_16.wav	bulo bwangu ndabuvumbya zivumbyo masani aamanyengwe aabutonge bwaku egepita 	16	9937	16000
2749	221213-122458_toi_b9a_elicit_17.wav	ndabikila bulo bwangu tununkilizyo twamuro amaalo akinamoni boola tukute inkumbatano mane buce 	16	12841	16000
2750	221213-122458_toi_b9a_elicit_18.wav	tulibotezye amisobano yakuyandana nkaambo mulumaangu tawo watola lweendo lulamfu 	16	10141	16000
2751	221213-122458_toi_b9a_elicit_19.wav	watolelela inkomo yamali ulaboola kumamanino aamwezi 	16	5376	16000
2752	221213-122458_toi_b9a_elicit_20.wav	mbuboobo mbwamukombelezya amajwi aakwe 	16	4832	16000
2753	221213-122458_toi_b9a_elicit_21.wav	wamusungilizya amilomo yakwe myuuba ndilyonya ulamutobela ulaya mbuli musune wakujaya 	16	11502	16000
2754	221213-122458_toi_b9a_elicit_22.wav	na mbuli insya iicegwa mane lumwi muvwi waiyasa mumuni na mbuli muyuni uufwambaana kuya kukakole 	16	11298	16000
2755	221213-122458_toi_b9a_elicit_23.wav	pele tezi kuti kalayanda buumi bwakwe lino bana bangu amundiswiilile 	16	7101	16000
2756	221213-122458_toi_b9a_elicit_24.wav	amucenjeke matwi aanu kumajwi aamulomo wangu 	16	4787	16000
2757	221213-122458_toi_b9a_elicit_25.wav	moyo wako utaleyi kunzila zyakwe utapambukili kumeendelo aakwe nkaambo bantu mbawisya mbanji loko 	16	9778	16000
2758	221213-122458_toi_b9a_elicit_26.wav	bantu mbajayide makamu manji ing anda yakwe ninzila iitola kwacimvumwe ilaselukila kutwaandaanda twalufu 	16	9664	16000
2759	221213-122458_toi_b9a_elicit_27.wav	busongo mbubucenjezya bantu sa busongo tabwiiti sa maanu taaongololi 	16	8666	16000
2760	221213-122458_toi_b9a_elicit_28.wav	atala atulundu kumbali lyanzila kumapambukilo aanzila nkobwiimina kumbali lyamilyango kunembo lyamunzi 	16	10141	16000
2761	221213-122458_toi_b9a_elicit_29.wav	kumanjililo aamunzi nkoboongolweda bulati ndinywe nobantu mbonjiita ajwi lyangu lili kubana ba adamu 	16	11502	16000
2762	221213-083400_toi_b9a_elicit_0.wav	mukaintu uusamide sikipa iisiya akakumutwe katuba walyoolola nolibbila zuba 	16	6828	16000
2763	221213-083400_toi_b9a_elicit_1.wav	bana botatwe balizuumbwa acimpeelwa kakuli umwi ulebelezya mubwizu 	16	7260	16000
2764	221213-083400_toi_b9a_elicit_2.wav	kana kasimbi kasamide magilazi kajisi kakkiti nakabwa kasiya mumaanza aakwe 	16	7010	16000
2765	221213-083400_toi_b9a_elicit_3.wav	bamakaintu bobilo bonse kabajisi masusu mafwaafwi aasiya alimwi kabasamide amagilazi balikkede acisanda cazisamu 	16	9869	16000
2766	221213-083400_toi_b9a_elicit_4.wav	kababweza zifwanikiso zyatubwa toona tuli mucibokkesi cisubila atumbele mbele twabo twiitwa kuti iphone 	16	13136	16000
2767	221213-083400_toi_b9a_elicit_5.wav	babwa bobilo basiya baleenda mubwizu kabajisi cisamu mumilomo 	16	5671	16000
2768	221213-083400_toi_b9a_elicit_6.wav	nkamu mpati yabantu bali mumilongo milanfwu balanga kusyule kakuli mumuni wa nyanzabili uumweeka kuzwa muchiluli kujulu 	16	11661	16000
2769	221213-083400_toi_b9a_elicit_7.wav	sikuuma bbola yaci pulanga uyanda kuuma bbola kakuli sikujata alimwi a uusiba ludweba balalindila kusyule kwakwe 	16	11979	16000
2770	221213-083400_toi_b9a_elicit_8.wav	basikukkomanisya bacita tiliki yakusowa sikukkomana uuzyana mujulu bamwi nobalibambila kumukwaba 	16	11933	16000
2771	221213-083400_toi_b9a_elicit_9.wav	mukaintu uusamide cituba utondezya kabunga kabukusi bwakupangila zitondezyo atusamu 	16	7940	16000
2772	221213-083400_toi_b9a_elicit_10.wav	sikwiimba musankwa uujisi masusu malanfwu ulasobana a piyano 	16	5762	16000
2773	221213-083400_toi_b9a_elicit_11.wav	mwana musimbi uusamide sikipa yankwihyi kwihyi ulibambila kufwusa cipulanga mumuzundano 	16	7146	16000
2774	221213-083400_toi_b9a_elicit_12.wav	bantu bobilo balafwotoolwa kusyule kabakkede mu bbasi 	16	4991	16000
2775	221213-083400_toi_b9a_elicit_13.wav	mpati uusamide magilazi uusanina kakkiti akabbodela kasyonto 	16	6307	16000
2776	221213-083400_toi_b9a_elicit_14.wav	sikusobana cisobanyo camumeenda wajata mayuwe mapati kali aa bboodi mpati 	16	6783	16000
2777	221213-083400_toi_b9a_elicit_15.wav	nkamu yabantu bakkede ansi mukati mwa n ganda 	16	4424	16000
2778	221213-083400_toi_b9a_elicit_16.wav	bantu bobilo bali amancinga aakuccovwa mumalongo balasotooka aatulwi twabulongo kakuli bantu mubusena 	16	10708	16000
2779	221213-083400_toi_b9a_elicit_17.wav	muntu lauluka mumuuya kakuli n ganda kulumwesyi 	16	6602	16000
2780	221213-083400_toi_b9a_elicit_18.wav	aaba bamaalumi bone bobilo batasamide masikipa ba fwooshola museenga 	16	6261	16000
2781	221213-083400_toi_b9a_elicit_19.wav	tunkamu twabasiku zundana tobilo baimikila mumilongo kumabazu aaindene mumuunda wakusobanina bbola 	16	10685	16000
2782	221213-083400_toi_b9a_elicit_20.wav	bantu bali cisambomwe baccovwa ncinga mukanzila katulundu lundu yamukati kakuli kabunga kabantu kaleebelezya 	16	10164	16000
2783	221213-083400_toi_b9a_elicit_21.wav	mubwa uusiya siya uusamide sikipa iila cizikiziki ca cifwanikiso ca ngobati spiderman uloona angubo yamubala wacikambwe 	16	12092	16000
2784	221213-083400_toi_b9a_elicit_22.wav	sikudwaya musimbi uusamide cisani cankwihyi kwihyi naazwa mucakudwaya watapaula meenda 	16	7986	16000
2785	221213-083400_toi_b9a_elicit_23.wav	eeci cifwanikiso camudaala mumuteende wacisote kakuli bantu kusyule tabalibonyi 	16	7736	16000
2786	221213-083400_toi_b9a_elicit_24.wav	basankwa bobilo bala mweeta mweta kabaimvwi munsi munsi acintu cijisi micelo iindene mbuli mapeele mapulaamu amicelo iimwi 	16	11706	16000
2787	221213-083400_toi_b9a_elicit_25.wav	muntu uusamide sikipa yacisombo ulanganya zintu zyamubwato kakuli uimvwi kumbali kwa meeenda 	16	10322	16000
2788	221213-091726_toi_b9a_elicit_0.wav	sikuuma bbola waku cisi caku texas wajata bbola mbuli sikuuma wa namba kkumi atubili wakulubazu lumwi waselemuka kakuli musankwa umwi ulimvwi cakulindila 	16	14088	16000
2789	221213-091726_toi_b9a_elicit_1.wav	musankwa uusamide cisoti cisubila ulimvwi azipulanga alimwi ubelesya kanyandi kukweela cimwi cintu 	16	7963	16000
2790	221213-091726_toi_b9a_elicit_2.wav	bantu bone balikkede atebule kakuli mamaikulofooni alimwi amabbodela ameenda kumbele kwabo 	16	9256	16000
2791	221213-091726_toi_b9a_elicit_3.wav	nkamu yabaalumi bakkede atebule kumpela kwa baantu mu luumu iisiya 	16	6397	16000
2792	221213-091726_toi_b9a_elicit_4.wav	mwaalumi uusamide jansi iisubila subila kasoti amagilazi mapati alimwi acibbeke ulimvwi acibuye ca caanda cacikambwe 	16	10640	16000
2793	221213-091726_toi_b9a_elicit_5.wav	basikutanta ng ombe basamide masikipa alimwi amalukwe basola kuumuzya musune uusiya siya mu ninga 	16	9279	16000
2794	221213-091726_toi_b9a_elicit_6.wav	bamaalumi bobilo basamide ma nsuti acikambwe banyamude tubbeke tusiya baleenda kumulyango kwa cikombelo ca saint peter 	16	10572	16000
2795	221213-091726_toi_b9a_elicit_7.wav	mwana ulimvwi mucizimweemwe munsi mwa cibwe acibuye cisubila 	16	7418	16000
2796	221213-091726_toi_b9a_elicit_8.wav	mwaalumi waku cisi ca dalla usamide nzyeete wasika acikwankwani cacitondezyo abwaanda bubambidwe atutina citondezya zisamu 	16	11797	16000
2797	221213-091726_toi_b9a_elicit_9.wav	alimwi a luumu ya tii yabantu baitwa kuti gypsy 	16	4537	16000
2798	221213-091726_toi_b9a_elicit_10.wav	mwaalumi uusamide cisani cacikambwe uccovwa ncinga mumugwagwa mulaanfwu uutakwe bantu uula bwizu kulubazu lumwi 	16	10799	16000
2799	221213-091726_toi_b9a_elicit_11.wav	bana bobilo balaumana kabali mujulu kucilili 	16	4514	16000
2800	221213-091726_toi_b9a_elicit_12.wav	mwaalumi uimvwi mumenda kunkomwe usamide sikipa iilamfwu maanza yacikambwe alimwi anzyeete yakusuma alimwi kaduda cilembo mumeenda 	16	12024	16000
2801	221213-091726_toi_b9a_elicit_13.wav	mukaintu omwe uusamide delesi iisiya alimwi umbi uusamide sikipa yacisikili alimwi akalukwe kafwaafwi ka nyanzabili baleenda mumugwagwa muli bantu banjaanji 	16	12001	16000
2802	221213-091726_toi_b9a_elicit_14.wav	mudala uusamide nzyeete yabasing ombe alimwi abulukwe bwa jiini bwacikambwe utandaanya mbelele amwana kulubazu lumwi 	16	9483	16000
2803	221213-091726_toi_b9a_elicit_15.wav	mwaaumi usotooka sotooka atulampolini munsi munsi amaanda malafwu alimwi acikombelo 	16	8553	16000
2804	221213-091726_toi_b9a_elicit_16.wav	bamakaintu bosanwe bali mukati mwa luumu kakuli bobilo bajisi cimwi cintu mumaanza aabo kabakkede alimwi botatwe bamwi balabandika 	16	10595	16000
2805	221213-091726_toi_b9a_elicit_17.wav	skusobana cisobano camavwili aziluli wauluka mujulu kacita tiliki kukkomanisya mwenzyinyina 	16	11366	16000
2806	221213-091726_toi_b9a_elicit_18.wav	mbunga yabasikwiimba yabantu bone omwe kali mukaintu balasobana kumbele kwa basikweebelela 	16	8598	16000
2807	221213-091726_toi_b9a_elicit_19.wav	mwana uula masusu aatuba tuba uusamide yunifoomu yabasikutanta mabbiza unyamude cidooli citantide bbiza 	16	10164	16000
2808	221213-091726_toi_b9a_elicit_20.wav	baalumi bobilo basamide masikipa aasiya siya alimwi amukaintu bali anze ababwa basiya bobilo 	16	8689	16000
2809	221213-091726_toi_b9a_elicit_21.wav	mukaintu uujisi ninga yakusobanya iimpati yankwihyi kwihyi umwetela kkamela 	16	6261	16000
2810	221213-091726_toi_b9a_elicit_22.wav	kakuli uusamide musinsi uusiya kuujisi ngolida alimwi sikipa iituba alimwi iisiya kumbele lwa mbungano yabasikweebelela 	16	12387	16000
2811	221213-091726_toi_b9a_elicit_23.wav	mootokala iivumbidwe caanda alimwi amwaalumi weenda acigusya caanda mumugwagwa wamumbali kumbele kwa mootokala ivumbidwe caanda 	16	11842	16000
2812	221213-091726_toi_b9a_elicit_24.wav	mwana musankwa uujisi njanji yazitantilo zyan ganda kakuli banyina balamweebelela 	16	8054	16000
2813	221213-091726_toi_b9a_elicit_25.wav	nkamu yaba maalumi bone baimba akusobanya zisobanyo kumbele kwa bantu beebelesyi 	16	8349	16000
2814	221213-091726_toi_b9a_elicit_26.wav	mukaintu uula masusu aatuba tuba ulilede mubwizu 	16	4378	16000
2815	221213-121824_toi_b9a_elicit_0.wav	ulaleka lili koona o mutolo ulasinsimuka lili mung onzi zyako 	16	5649	16000
2816	221213-121824_toi_b9a_elicit_1.wav	ulati ndicoona buniini ndicili ang onzi buniini ndikumbate buniini ndyokezye 	16	8961	16000
2817	221213-121824_toi_b9a_elicit_2.wav	ma bucete bulakusikila mbuli sikubba kubula kulakujata mbuli silumamba 	16	9143	16000
2818	221213-121824_toi_b9a_elicit_3.wav	mwana wa saatani muntu wabuyo uleendeenda amyaambo iipilingene 	16	6602	16000
2819	221213-121824_toi_b9a_elicit_4.wav	ulafwinyina meso ulalyata azituta ulatondeka amunwe 	16	7668	16000
2820	221213-121824_toi_b9a_elicit_5.wav	moyo wakwe ulipilingene ulayeeya bubi ciindi coonse ulabusya inkondo 	16	6579	16000
2821	221213-121824_toi_b9a_elicit_6.wav	nkaambo kako mafwabi alamoongomokela ulafwambaana kutyoka akubula musiliki 	16	9324	16000
2822	221213-121824_toi_b9a_elicit_7.wav	nkuzili zintu zili musanu acimwi jehova nzyasulide azintu zili musanu azibili zimusesemya 	16	10799	16000
2823	221213-121824_toi_b9a_elicit_8.wav	mesu aakulisumpula lulimi lwakubeja amaanza aatila bulowa bwabaabo batakwe mulandu 	16	9120	16000
2824	221213-121824_toi_b9a_elicit_9.wav	moyo uuyeeya makanze aabubi maulu aazuzaanina kububi 	16	6624	16000
2825	221213-121824_toi_b9a_elicit_10.wav	kamboni sikubeja uuyooya zyabubeji amuntu uubusya inkondo akati kababunyina 	16	9369	16000
2826	221213-121824_toi_b9a_elicit_11.wav	makani aakucenjela bumambe mwanaangu jatisya malailile aauso alimwi utaleki mulao wabanyoko 	16	9279	16000
2827	221213-121824_toi_b9a_elicit_12.wav	kozyaanga kumoyo wako lyoonse kozisama munsingo yako ciindi cakweendeenda zilakweenzya 	16	9301	16000
2828	221213-121824_toi_b9a_elicit_13.wav	ciindi cakoona zilakulindila 	16	2972	16000
2829	221213-121824_toi_b9a_elicit_14.wav	ciindi cakubuka zilakwaambauzya 	16	3040	16000
2830	221213-121824_toi_b9a_elicit_15.wav	nkaambo mulazyo ndilampi amulao mumuni 	16	4492	16000
2831	221213-121824_toi_b9a_elicit_16.wav	kutapatila kwalulayo ninzila yabuumi 	16	4582	16000
2832	221213-121824_toi_b9a_elicit_17.wav	zilakuvuna kumwanakazi sizibi mwanakazi muzwakule uuongelezya alulimi lwakwe 	16	10776	16000
2833	221213-121824_toi_b9a_elicit_18.wav	utasukami kubota kwakwe mumoyo wako alimwi inkoye zyakwe zitakutoleleli 	16	6670	16000
2834	221213-121824_toi_b9a_elicit_19.wav	nkaambo sikuvuula ulakonzya kuulwa cinkwa pele mwanakazi uukwetwe ulavwima buumi bwamuntu 	16	11139	16000
2835	221213-121824_toi_b9a_elicit_20.wav	sa muntu ulakonzya kubweza mulilo akaango kakwe akutapidwa zyakusama zyakwe 	16	7645	16000
2836	221213-121824_toi_b9a_elicit_21.wav	sa muntu ulakonzya kweenda atala amakala aamulilo akutapya zituta zyakwe 	16	7260	16000
2837	221213-121824_toi_b9a_elicit_22.wav	mbwabede muntu uuya kumukamweenzinyina 	16	3720	16000
2838	221213-121824_toi_b9a_elicit_23.wav	taakwe uumwaampa uutajisi mulandu 	16	3834	16000
2839	221213-121824_toi_b9a_elicit_24.wav	bantu tabasampauli mubbi ciindi cakubba na ulayanda kukutya moyo wakwe nkaambo kanzala 	16	9279	16000
2840	221213-121824_toi_b9a_elicit_25.wav	pele na wajatwa ncaliya cilaba musanu azibili ulaliya imbono zyoonse zyamung anda yakwe 	16	11162	16000
2841	221213-121824_toi_b9a_elicit_26.wav	uulalika mwanakazi tajisi maanu uucita obo ulalinyonyoona 	16	7600	16000
2842	221213-121824_toi_b9a_elicit_27.wav	ulajana macise abweeme 	16	2722	16000
2843	221213-121824_toi_b9a_elicit_28.wav	nkabela lusampuko lwakwe talukonzyi kuziminganizigwa nkaambo ibbivwe lilabusya bukali bwamuntu 	16	13068	16000
2844	221213-121824_toi_b9a_elicit_29.wav	takonzyi kufwa buuya kuciindi cakuliya inkoto takonzyi kulamwa inkombelezyo pe 	16	9052	16000
2845	221213-121824_toi_b9a_elicit_30.wav	takonzyi kuzumina nekuba kuti waleta makulo manji 	16	5354	16000
2846	221213-115557_toi_b9a_elicit_0.wav	nkaambo ambebo ndakali mwana kulitaata ndakali mwanike uuyandika mumeso aabama 	16	8553	16000
2847	221213-115557_toi_b9a_elicit_1.wav	nkabela wakandiiyisya wati moyo wako ujatisye majwi aangu bamba milao yangu kuti upone 	16	9120	16000
2848	221213-115557_toi_b9a_elicit_2.wav	kolijanina busongo kolijanina maanu utalubi utaleki majwi aamulomo wangu utabusowi lino buyookubamba 	16	12160	16000
2849	221213-115557_toi_b9a_elicit_3.wav	kobuyandisya lino buyookutabilila busongo ncintu cipati kolijanina busongo kufumbwa ncolijanina kolijanina luzibo 	16	14724	16000
2850	221213-115557_toi_b9a_elicit_4.wav	kobulemeka lino buyookusumpula ubukakatile kuti bukulemeke 	16	7849	16000
2851	221213-115557_toi_b9a_elicit_5.wav	buyoobika ingala iiebeka amutwe wako buyookupa munsini wabulemu 	16	7691	16000
2852	221213-115557_toi_b9a_elicit_6.wav	swiilila mwanaangu akutambula majwi aangu kuti myaka yabuumi bwako ivule 	16	7464	16000
2853	221213-115557_toi_b9a_elicit_7.wav	ndakwiiyisya inzila yabusongo ndakweenzya mumigwagwa yabululami 	16	7010	16000
2854	221213-115557_toi_b9a_elicit_8.wav	ciindi cakweenda intaamu zyako tazikooyoolebwa alimwi na wazuzaana tokooyootezemuka 	16	9052	16000
2855	221213-115557_toi_b9a_elicit_9.wav	jatisya lulayo utaluleki kakatila kulindulo nkaambo mbobuumi bwako 	16	7986	16000
2856	221213-115557_toi_b9a_elicit_10.wav	utanjili munzila yabasizibi nikuba kuya bweenda mumugwagwa wabantu babi 	16	8280	16000
2857	221213-115557_toi_b9a_elicit_11.wav	koileka uteendi mulinjiyo tozya kumbi akwiindilila nkaambo tabaoni cita bataanguna kucita bubi 	16	10685	16000
2858	221213-115557_toi_b9a_elicit_12.wav	ing onzi zyabo zilacija cita balebya bantu bamwi nkaambo balalya cilyo cabubi balanywa waini wabukali 	16	9982	16000
2859	221213-115557_toi_b9a_elicit_13.wav	pele inzila yabaluleme ili mbuli mumuni uumweka uuya bungwengwemuka mane bwaca buzuba 	16	11003	16000
2860	221213-115557_toi_b9a_elicit_14.wav	inzila yabasizibi ili mbuli mudima uusia mbi tabezi kuli butezi mwanaangu swiilila majwi aangu 	16	11434	16000
2861	221213-115557_toi_b9a_elicit_15.wav	cenjeka kutwi kwako kumakani ngendaamba atazwi kumeso aako koajatisya mukati kamoyo wako 	16	11865	16000
2862	221213-115557_toi_b9a_elicit_16.wav	nkaambo alaba buumi kuliboonse baajana alaponya mibili yabo yoonse bamba moyo wako cakucenjela loko 	16	11389	16000
2863	221213-115557_toi_b9a_elicit_17.wav	nkaambo mulinguwo mobuzwa buumi sowa majwi aapilingene kwaamba kutaluleme kube kule kulinduwe 	16	8757	16000
2864	221213-115557_toi_b9a_elicit_18.wav	meso aako alulame kulanga kunembo azikoye zyako zilange kunembo lyako 	16	8076	16000
2865	221213-115557_toi_b9a_elicit_19.wav	cenjela kweenda kwama ulu aako kuti inzila zyako zyoonse zibe kabotu 	16	5422	16000
2866	221213-115557_toi_b9a_elicit_20.wav	utaleyi nekuba kululyo nekuba kulumwensi leesya maulu aako kububi 	16	7260	16000
2867	221213-115557_toi_b9a_elicit_21.wav	makani aakucenjela banakazi basizibi mwanaangu swiilila busongo bwangu cenjeka kutwi kwako kululayolwangu 	16	12523	16000
2868	221213-115557_toi_b9a_elicit_22.wav	kuti ukakatile kukumvwisya amilomo yako ijatisye luzibo 	16	6965	16000
2869	221213-115557_toi_b9a_elicit_23.wav	nkaambo milomo yamwanakazi wabuyo ilalosya buci akwaamba kwakwe nkutete kwiinda mafuta 	16	9438	16000
2870	221213-115557_toi_b9a_elicit_24.wav	pele kumamanino ulalula luu mbuli mululwe ulabosya mbuli ipanga litenda koonse koonse 	16	8530	16000
2871	221213-115557_toi_b9a_elicit_25.wav	maulu aako alaselukila kulufu intaamo zyakwe zilasisya kubusangu 	16	7214	16000
2872	221213-115557_toi_b9a_elicit_26.wav	tabiki moyo wakwe kunzila yabuumi kweenda kwakwe nkwakupampalika pele tezi 	16	7963	16000
2873	221213-115557_toi_b9a_elicit_27.wav	lino nobana bangu amundiswiilile mutapambuki kumajwi aamulomo wangu 	16	8280	16000
