220813-165251_loz_969_elicit_0	ha sa li siya feela nja ya ineela ku ca nama yeo 
220813-203957_loz_969_elicit_30	luwawa ku utwa cwalo iwa nyema hahulu mi kapili pili iwa hupula ku sinya bunde bwa sinuku kuli lona lu be lo lunde ku si fita 
220813-203957_loz_969_elicit_31	ha mu teleze bo sinuku ku bulla luwawa ka sishemo 
220813-203957_loz_969_elicit_32	mwa macacani a ni a miutwa ku na ni mutu ya kona ku ekeza bunde bwa mina 
220813-203957_loz_969_elicit_33	a mu yo kupa tuso ku yena kono mu siye litata la mina leo la silena k u na kakuli li ta pazaulwa ki miutwa 
220813-203957_loz_969_elicit_34	luwawa ha lu se lu colauzi sinuku sa siya litata la sona la silena ni ku matela kwa macacani 
220813-203957_loz_969_elicit_35	wale sinuku ka butoto sa isunya mwa miutwa mi ya si taba kai ni kai mane sa palelwa ku itomola yona kaufela 
220813-203957_loz_969_elicit_36	ahaa aa kwa scha luwawa ka nyakalo 
220813-203957_loz_969_elicit_37	se nibona kuli a mu sa kona ku apala litata la mina la silena fa halimu a mishengela yeo cwale mun a ka ni ta ikapalela lona 
220813-203957_loz_969_elicit_38	ki ka baka leo luwawa lu na ni kubo yende ya boya mi sinuku sona sina ni miutwa feela 
220813-203957_loz_969_elicit_39	mi buinuneko bwa sona bwa felela ona foo 
220813-203957_loz_969_elicit_40	kale sifi ne si ngiwa ki lifolofolo ni linyunywani ze nwi kuli ne si na ni butali hahulu 
220813-203957_loz_969_elicit_41	kamita ha ne kubanga ni likani sifi ne si nze si bizwanga ku to atula 
220813-203957_loz_969_elicit_42	zazi le linwi shakame a taha ku sona mi a li bo ma sifi 
220813-203957_loz_969_elicit_43	ye butali ka kufitisisa ki kuhu ye nsu kapa ye sweu 
220813-203957_loz_969_elicit_44	yeo ki puzo ye bunolo sifi sa alaba 
220813-203957_loz_969_elicit_45	kuhu ye nsu i butali ku fita ye sweu kakuli i zwala mai a masweu ye sweu yona ha i koni ku zwala a mansu 
220813-203957_loz_969_elicit_46	ni itumezi hahulu bo ma sifi kwa bulela shakame 
220813-203957_loz_969_elicit_47	cwale haiba mu butali kana mwa kona ku zwala mai a mansu 
220813-203957_loz_969_elicit_48	luli na kona sifi sa alaba ki ha se siya kwa musima o fa kaufi ku yo zwala 
220814-153226_loz_006_elicit_0	mwa libingi a lemuha kuli ku na ni ba ba ka kona ku mu ziba 
220814-153226_loz_006_elicit_1	haili njolo yena na zibwa ki ba bañata kakuli na to potelanga mulamwae sipai mi ñohola kona mwa na til o cela kilisimasi ku zwa kwa wankie 
220814-153226_loz_006_elicit_2	luli ba habo nongolo a ba koni ku timelelwa njolo mi ba sa mu bona feela ba ta tokwa ku bona ni nongolo 
220814-153226_loz_006_elicit_3	kamuyongole nihakulicwalo na si ka twaela naha bukuwa mi ku yena ha bona makomboni tuna a li ha ba na ku mu fumana ne ba ta ziba kuli ki yena ya nwile mali a nongolo 
220814-153226_loz_006_elicit_4	njolo yena na ziba kuli kwa konahala ku swaliwa mi yena na kenezwi hahulu ki sabo 
220814-153226_loz_006_elicit_5	mwa libingi bo kamuyongole ni palisa ya hae ye nca ye tisize kuli a sulule mali a nongolo ne ba ipatile mwa somili ku muhulwan a njolo ya na beleka mwa teni 
220814-153226_loz_006_elicit_6	njolo a taluseza muhulwan a ha kulobone kuli bo nongolo ba itangetile kakuli pumulo ya bona ne se i felile 
220814-153226_loz_006_elicit_7	yo ye ni zamaya ni yena ku bulla kamuyongole ki munyan a bona 
220814-153226_loz_006_elicit_8	libizo la hae ni yena ki nongolo 
220814-153226_loz_006_elicit_9	kulobone a li wale ba yo bea batu ba mba ilinwi libizo le li swana njolo a li 
220814-153226_loz_006_elicit_10	esi ki bona balimu ba luna batu ba bansu ba ba zuhelanga fa banana 
220814-153226_loz_006_elicit_11	yena kuku wa bona sandala nongolo ki yena ya na bata cwalo kulobone a lemuha kuli baenyi ba hae ne ba sa tabeli ku pota pota mwa taunu 
220814-153226_loz_006_elicit_12	kono ha se ku fitile mazazi a malalu kamuyongole a hupula ku yo bata bata musebezi mwa taunu 
220814-153226_loz_006_elicit_13	ha fita mwa mikwakwa ni masintolo a matuna ni buñata a ikoliswa kuli u ta ikola ku pila mwa taunu ni mulatiwa wa hae 
220814-153226_loz_006_elicit_14	ha nze a zamaya cwalo a bona kwa sintolo se si fa kaufi batu ba ba supa supa kwa na tahelela ba bulela ka ku tiisa ba nze ba yemi ni mupokola 
220814-153226_loz_006_elicit_15	mupokola a liba ona kwa na tahelela kamuyongole a latelelwa ki munna ni mutangana 
220814-153226_loz_006_elicit_16	mupokola ha fita ku kamuyongole a li tioneni citupa canu bambo 
220814-153226_loz_006_elicit_17	mupokola foo na buza ka sinyanja kuli a bone situpa sa kamuyongole kono kakuli kamuyongole na sa zibi sinyanja a alaba mupokola a li 
220814-153226_loz_006_elicit_18	shaa mupokola a li u yankha ine kuti shaa iwe wa cokela kuti 
220814-153226_loz_006_elicit_19	mwa sinyanja ku bulla mutu kuli shaa kuti ki ku iwaha mi mupokola na halifile kakuli na sa zibi kuli mwa silozi ki ku alaba ka likute 
220814-153226_loz_006_elicit_20	kamuyongole a li ha ni utwi ze mu bulla 
220814-153226_loz_006_elicit_21	munna ya na zamaya ni mupokola a mu kupa kuli ba siye kamuyongole kakuli a ki yena ye ne ba tokwa 
220814-153226_loz_006_elicit_22	ne ba latelela mutu ya na uzwize mukotana wa yena munna yoo mwa na beile hembe ya na sa zo leka ni mali a likana lishumi ni masheleni a malalu ni tiki 
220814-153226_loz_006_elicit_23	kwa lusaka ha kuna ba ba mi ziba ha ni zibi kapa njolo u zibwa ki ba bañata kwa teni 
220814-153226_loz_006_elicit_24	mwendi ni lukela ku balehela kwa teni ni si ka wela kale mwa mazoho a mapokola 
220814-153226_loz_006_elicit_25	busihu kakuli ne ba lobala ndu ilinwi ka ha ne li mutu ni mulamwae ba lukisa za musipili wa ku ya kwa lusaka 
220814-153226_loz_006_elicit_26	kamuyongole n a sa kala ku bona kuli lilato la hae li ta mu tiseza buliba bwa manyando ni haike na ipuma kuli ha u bona na pila feela ni njolo a ku na se ni ta bilaela 
220814-153226_loz_006_elicit_27	bubeli bwa bona ba lukisa kuli ba ta ya kwa siteshini ku yo funduka habusa 
220814-153226_loz_006_elicit_28	nto ye nwi ye ne i tisize kuli ba zwe mwa libingi ki kuli ne ba se ba pumile kulobone kuli ba ya kwa wankie 
220814-153226_loz_006_elicit_29	mi kamuyongole na na ta bata musebezi ni ku u fumana mwa libingi ne ku sike kwa tusa se sinwi 
220814-153226_loz_006_elicit_30	kwa ku funduka ni kona kwa ba ni butata bo bunwi kakuli ne ba libelelwa ku ya kwa sitima se si ya mwa buse isini sa kwa mutulo 
220814-153226_loz_006_elicit_31	ba lukisa kuli haiba kulobone u ta lu sindeketa ha lu ta yo fita fa siteshini lu ta puma kuli lu lekile matikiti 
220814-153226_loz_006_elicit_32	plata no praise amaraa tali fa siteshini ha lu na ku kutela kwa somili kuli se si ya kwa lusaka ha si fita lu kwele kulobone a siyo 
220814-153226_loz_006_elicit_33	kulobone a man bona kuli baenyi ba hae ba siezi a ba kupa kuli ba kutele kwa ndu kono ba li foo ki ku ikataza ku zamaya 
220814-153226_loz_006_elicit_34	lu ta lobala kwanu kuli kamuso lu kwele hande 
220814-153226_loz_006_elicit_35	kamuyongole na sa hupuzi ku itusisa situpa sa nongolo kuli ba sike ba mu ziba mi ku mu swala kapili mi a buluka sa hac 
220814-153226_loz_006_elicit_36	habusa sitima se si liba lusaka sa fita mi ba lapela kuli ba funduke ba si ka zibwa ko ba libile 
220814-153226_loz_006_elicit_37	pili sitima si si ka funduka kono inge si yemi fa siteshini kamuyongole ya na a ipizisa libizo la nongolo sipato 
220814-153226_loz_006_elicit_38	a ya kwa tea cart ku yo leka tuco twa mwa sitima 
220814-153226_loz_006_elicit_39	ha kuta kwa tea cart kwa na ile mwa mulaho wa hae ne ku taha kashimani ka ne ka pahami njinga 
220814-153226_loz_006_elicit_40	kashimani kao ka liza mulangu kono nongolo ha yo itemuna a fumana kuli ki mwanana ya liza mulangu a li 
220814-153226_loz_006_elicit_41	a ni koni ku keluha kanana ka ka kuma fa a kanyukunyuku kaka sina likute ka 
220814-153226_loz_006_elicit_42	mwanana ya na pahami njinga na si na mabuleki kwa njinga ya hac 
220814-153226_loz_006_elicit_43	ha sa bona kuli u bata ku hata mutu mwanana a picukisa njinga ya hae kono ni yena nongolo na sa boni 
220814-153226_loz_006_elicit_44	kuli wa hatwa ibe a picuka kono a picukela ko me a picukezi mwanana 
220814-153226_loz_006_elicit_45	mwanana ha yo wa njinga ni yona ya yo wela mwale batu ba ba fa kaufi ba huweleza ba li simashi simashi 
220814-153226_loz_006_elicit_46	aba batata kwati elyo ba fuma ku mushi 
220814-153226_loz_006_elicit_47	foo ki batu ba ba bulela sibemba kuli kamuyongole u bonahala inge ya sa zo zwa kwa ha ka baka la ku zizilika kwa hae 
220814-153226_loz_006_elicit_48	fa kaufi mi siteshini ha ku tokwi mapokola kamita 
220928-033456_loz_0da_elicit_0	a buza mutumbi haiba ni yena na kwezi zazi leo kono mutumbi a hana ni ku talusa kuli musebezi wa hae ki wa fa siteshini feela 
220928-033456_loz_0da_elicit_1	ziki a li yona mota ya captain jogoi mo ne ba kwezi batu ba i fita hili mutumbi lu i libelezi kacenu busihu kapa kamuso kakusasa kakuli i nganga mazazi a ketalizoho kuli i kute 
220928-033456_loz_0da_elicit_2	kakusasa ziki a kutela kwa siteshini mi a fumana kuli mota ya jogoi ne i fitile busihu 
220928-033456_loz_0da_elicit_3	ziki a buza jogoi a li ndate bo captain jogoi ni na ni mabizo a batu ba ne ba kwezi mwa mota ya mina la 5 kandao 1945 
220928-033456_loz_0da_elicit_4	mi ni bata kuli mu ni zibise se ne si ezahezi kwa batu ba mina 
220928-033456_loz_0da_elicit_5	jogoi na s a zamaile misipili ye miñata ku zwa ka kandao kuli na lukela ku libala se ne si zahezi fa musipili wa la 5 kandao 
220928-033456_loz_0da_elicit_6	kono a hupula kakuli ki ona o ne ba njombile nako ye telele hahulu mi hape a sali ku ba ne li iwa pili ku siya mutu mwa nzila 
220928-033456_loz_0da_elicit_7	mosali oa hae cena ra tsamaca le eena 
220928-033456_loz_0da_elicit_8	ziki ki ka baka lañi ha ne mu siya mutu ya lifile mali hape inge mu ziba kuli mu mu siya mwa naha ye si ya habo 
220928-033456_loz_0da_elicit_9	jogoi na ekaba o hlahetsoe ke ng 
220928-033456_loz_0da_elicit_10	reile ra mo thohela ka hobane batho ba ne ba se ba feletsoe ke lijo tsa bona 
220928-033456_loz_0da_elicit_11	ziki a siya jogoi a ya ku mubusisi ku yo nga liñolo la ku kwelisa mota ku ya kwa minzi fo ne i njombezi mota ya jogoi nohola 
220928-033456_loz_0da_elicit_12	ziki a zamaya ka yona mota ya jogoi mi mwa nzila jogoi a mu bulelela hape kuli munna yo ye ne ba siile na kile a ya ni mutangana 
220928-033456_loz_0da_elicit_13	yo munwi kwa ku nwa bucwala zazi lei funduka mota ya bona kono kwa ku kuta mutangana ya na ile ni yena na kutile a nosi 
220928-033456_loz_0da_elicit_14	ha lu zibi se ne si ezahezi ko ne ba il o nwa bucwala 
220928-033456_loz_0da_elicit_15	sa na hupula ziki ki kuli kanti ko ne ba il o nwa ku fumanehe bañi ba bucwala ba buziwe 
220928-033456_loz_0da_elicit_16	mutangana ya na il o nwa ni yena ni yena a fumanehe a buziwe 
220928-033456_loz_0da_elicit_17	ziki hape a fumana kuli i ta ba hande ku fumana ni yena njolo a taluse sa ziba 
220928-033456_loz_0da_elicit_18	ha fitile kwa tunzi too ziki a buza bo salumai ni ba mwa hae kaufela kono ne ku sa bonahali kuli ku na ni bupaki bo butezi 
220928-033456_loz_0da_elicit_19	ba latula kuli hakuna se ba ziba kakuli batu ba ba to nwanga bucwala fa tunzi twa bona kaufela ba kutanga mi mane 
220928-033456_loz_0da_elicit_20	ni batu bao ba ba batahala ne ba sa ba zibi ka mabizo kapa lifateho 
220928-033456_loz_0da_elicit_21	kasamulaho ziki a fumana kuli musal a nongolo a fumaniwe pili kakuli haiba munn a hae ha bonwi na lukela ku kutela kwa hae 
220928-033456_loz_0da_elicit_22	mapokola luli bona ne ba se ba kataza 
220928-033456_loz_0da_elicit_23	malofa ni bona ba swalwa ni ba ba sina litupa cwalo 
220928-033456_loz_0da_elicit_24	basali ba ba sina micato ya ba kaula kani 
220928-033456_loz_0da_elicit_25	ka zazi le liñwi nongolo ha nze a tapisa libiana mwa yadi a bona mupokola ya apezi liapalo za muso a libile ku yena 
220928-033456_loz_0da_elicit_26	nongolo a lela kuli a mate kono a fumana kuli ha ta eza cwalo kona ku biza mupokola ka bomu 
220928-033456_loz_0da_elicit_27	yela ni ku tapisa se ku pala ka baka la sabo 
220928-033456_loz_0da_elicit_28	mupokola ha fita ku yena a buza situpa 
220928-033456_loz_0da_elicit_29	foo pilu ya nongolo ne se i inzi mwa hanu ne se i sita inge sikayo 
220928-033456_loz_0da_elicit_30	ha liba kwandu ku yo nga situpa nongolo a telwa ki muhupulo wa ku itoboha kakuli na ziba kuli u ta swalwa fa ka maibela kaufela 
220928-033456_loz_0da_elicit_31	mupokola na si ka ikataza ku talima kwa likepe la musebezi kakuli na fumani kamuyongole inge a sebeza 
220928-033456_loz_0da_elicit_32	mi a mu nga feela kuli ki mubeleki ya sina mulatu 
220928-033456_loz_0da_elicit_33	mupokola a ikela kwa mayadi a sili ku bata litupa 
220928-033456_loz_0da_elicit_34	nongolo a man o ziba kuli mutu ya batiwa ki nongolo sipato a hupula u zwa fa musebezi kuli a yo ipatela musebezi mwa mafamu 
220928-033456_loz_0da_elicit_35	hape a cince ni libizo kuli wale a kutele kwa libizo la hae la kamuyongole manyando kakuli ne ku fumanchile kuli ha ku batwi 
220928-033456_loz_0da_elicit_36	kamuyongole ka bubulai bwa hae kono ku batwa nongolo ka buhwaba bwa hae kapa lifu la hae le hi sa zibwi 
220928-033456_loz_0da_elicit_37	mapokola ni ziki cwalo ba fumana kuli mutu ya na ile ni nongolo kwa bucwala a fumanche 
220928-033456_loz_0da_elicit_38	kono ha kuna ya na ziba libizo la hae kapa kwa na ile 
220928-033456_loz_0da_elicit_39	kulobone ni sipai ne ba zibana haisi fecla kuli me ba sa bonani hañata 
220928-033456_loz_0da_elicit_40	zazi le liñwi ba kopana mwa ndu mo ne ku nwelwa mutoho 
220928-033456_loz_0da_elicit_41	a man o utwa za bulezi kulobone sipai a yo bulelela mapokola 
220928-033456_loz_0da_elicit_42	mi ni yena kulobone ba mu suha kwa mazebe kuli a taluse kono ba ipumanela kuli na sa zibi se sinwi kwand a niti ya na bulezi 
220928-033456_loz_0da_elicit_43	ziki ni yena na s a sweli ka tata mwa broken hill 
220928-033456_loz_0da_elicit_44	nongolo na s a beile kwa tuko situpa sa nongolo kuli si ta mu swalisa a itusisa sa hae tota 
220928-033456_loz_0da_elicit_45	ha zwile ku cartons mwa lusaka a ikela mwa mafamu ku yo bata musebezi kakuli na hupuzi kuli mona ha kuna mapokola ba bañata sina mwa taunu 
220928-033456_loz_0da_elicit_46	musebezi a yo u bata kwa mafamu a inzi kwa hule luli ni taunu 
220928-033456_loz_0da_elicit_47	a fumana musebezi ku mukuwa ya inzi fa kaufi ni chalimbana ya bizwa luckins 
220928-033456_loz_0da_elicit_48	kamuyongole ni njolo ba fumana kuli lilato la bona li ta ba tiseza ze nata ze ne ba si ka libelela 
220928-033456_loz_0da_elicit_49	mulatu wa bona ni haike ne ba sabezi kwa hule ne u se u hulile 
220928-042847_loz_0da_elicit_0	katekwe a man o utwa kuli kamuyongole h a ikutwi hande a tula pilu mi a hupula kuli mwendi bo ndate mboma ka buloi bwa bona ba mu posize siposo 
220928-042847_loz_0da_elicit_1	kono hape a wa pilu ha hupula kuli naka ya n a tilo bina mazazinyana a fitile na ba supile kuli ki baloi mi a ikoliswa kuli ba sa saba 
220928-042847_loz_0da_elicit_2	kamuyongole a pumana kuli bupilo bwa hae bu ta yo mu wiseza mwa lino la kwena haiba a sa tokomeli 
220928-042847_loz_0da_elicit_3	ba man o itaeza kamuyongole a liba kwa sikupi kono toho ya hae inze i likana ni lianda kwa bukiti 
220928-042847_loz_0da_elicit_4	ha se a keni mwa ndu ku lobala a hupula ze mbona u bata ku ni bona fo ni lobezi ni shwile 
220928-042847_loz_0da_elicit_5	ndate mboma yena u bata ku ni swala ni katekwe hape ili kuli a ni lifise mali a jansi punga yo ili muhulwan aka ni ndate 
220928-042847_loz_0da_elicit_6	ha sa ni sepa ka baka la ku tokwa likute ku musal a hae namutesuko 
220928-042847_loz_0da_elicit_7	fa silalanda sa hesu batu ha ba ta ziba ze mi eza ha ba na ku ni sepa 
220928-042847_loz_0da_elicit_8	ba bañwi mane se ba ni nga kuli ni sikebenga ni sali ku shutela simataka ka mulamu fa siemboka sa mwa kandiana 
220928-042847_loz_0da_elicit_9	wale kantina ni ta pila cwani 
220928-042847_loz_0da_elicit_10	punga mboma ni makuku kaufela ki kale ni ba foseza ni lukela fela ku ikela kwa ntilima kwa bukuwa kuli ni sabe milatu ye 
220928-042847_loz_0da_elicit_11	a sa tahelwa feela ki muhupulo wa ku tulela kwa bukuwa 
220928-042847_loz_0da_elicit_12	kamuyongole a hupula kapa u lukela ku laeza muhulwan a hae ni batu ba mwa hae kaufela kapa u lukela ku toba feela 
220928-042847_loz_0da_elicit_13	busihu kaufela a hupula mwa ta fundukela 
220928-042847_loz_0da_elicit_14	luli kamuyongole a fumana kuli akuna se sinwi sa na ta kona ku eza kuli a libale za ezize ze maswe mwa meto a sicaba 
220928-042847_loz_0da_elicit_15	kwande a hae fecla mi katekwe 
220928-042847_loz_0da_elicit_16	a hupula ku funduka ka bubebe luli pili lika li si ka bolelela 
220928-042847_loz_0da_elicit_17	habusa a zibisa katekwe muhupulo wa hae 
220925-220607_loz_0da_elicit_0	manyando kakuli ne ku fumanchile kuli ha ku batwi kamuyongole ka bubulai bwa hae kono ku batwa 
220925-220607_loz_0da_elicit_1	nongolo ka buhwaba bwa hac kapa lifu la hae le hi sa zibwi 
220925-220607_loz_0da_elicit_2	mapokola ni ziki cwalo ba fumana kuli mutu ya na ile ni nongolo kwa bucwala a fumanche 
220925-220607_loz_0da_elicit_3	kono ha kuna ya na ziba libizo la hae kapa kwa na ile 
220925-220607_loz_0da_elicit_4	kulobone ni sipai ne ba zibana haisi fecla kuli ne ba sa bonani hañata 
220925-220607_loz_0da_elicit_5	zazi le linwi ba kopana mwa ndu mo ne ku nwelwa mutoho 
220925-220607_loz_0da_elicit_6	kulobone a talusa kuli njolo na fitezi ku yena ni munyan a nongolo ha ba zwa kwa hae 
220925-220607_loz_0da_elicit_7	ba siwa ki sitima sene si ya kwa wankie kono ba hana ku kutela kwa ndu mi ku zwa foo ha si ka ba bona hape 
220925-220607_loz_0da_elicit_8	sipai a li na ki na sipai sa lukuko se si keni mwa pilu ya ka kaufela ha sina ku zwa konji 
220925-220607_loz_0da_elicit_9	si petahale nongolo konji fa ta fumanhehela kona ni ta wa pilu 
220925-220607_loz_0da_elicit_10	a man o utwa za bulezi kulobone sipai a yo bulelela mapokola 
220925-220607_loz_0da_elicit_11	mi ni yena kulobone ba mu suha kwa mazebe kuli a taluse kono ba ipumanela kuli na sa zibi se sinwi kwand a niti ya na bulezi 
220925-220607_loz_0da_elicit_12	ziki ni yena na s a sweli ka tata mwa broken hill 
220925-220607_loz_0da_elicit_13	nongolo na s a beile kwa tuko situpa sa nongolo kuli si ta mu swalisa a itusisa sa hae tota 
220925-220607_loz_0da_elicit_14	ha zwile ku cartons mwa lusaka a ikela mwa mafamu ku yo bata musebezi kakuli na hupuzi 
220925-220607_loz_0da_elicit_15	kuli mona ha kuna mapokola ba bañata sina mwa taunu 
220925-220607_loz_0da_elicit_16	musebezi a yo u bata kwa mafamu a inzi kwa hule luli ni taunu 
220925-220607_loz_0da_elicit_17	a fumana musebezi ku mukuwa ya inzi fa kaufi ni chalimbana ya bizwa luckins 
220925-220607_loz_0da_elicit_18	kamuyongole ni njolo ba fumana kuli lilato la bona li ta ba tiseza ze nata ze ne ba si ka libelela 
220925-220607_loz_0da_elicit_19	mulatu wa bona ni haike ne ba sabezi kwa hule ne u se u hulile 
220925-220607_loz_0da_elicit_20	mapokola ni bona ba u shemba shemba kuli u sike wa shwa 
220925-220607_loz_0da_elicit_21	musefo wa zwela pili kono kamuyongole ni yena a i pelekela hande ku luckins 
220925-220607_loz_0da_elicit_22	bo njolo ni munn a hae me ba se ba wile lipilu ko ne ba inzi kakuli mane ne se ili nulule ya 1946 
220925-220607_loz_0da_elicit_23	ka nako ye musefo wa ombala hanyinyani mwa litaunu mo ne u cisa kakuli mapokola ne ba se ba hupuzi ku bata bata kwa wankie 
220925-220607_loz_0da_elicit_24	kamuyongole ni yena ka nako yo musefo no tutezi kaw kuli a itute ku zamaisa mota ili kuli a zamaisange simbayambaya fa famu 
220925-220607_loz_0da_elicit_25	kamuyongole a ituta ku zamaisa mota mane a nga ni liñolo la teni kakuli libizo la hae foo ne li si ka tumuka kale 
220925-220607_loz_0da_elicit_26	me li sa kenile 
220925-220607_loz_0da_elicit_27	kamuyongole a tabela hahulu musebezi wa na sa itutile 
220925-220607_loz_0da_elicit_28	fokunwi na sa lumiwanga kwa taunu ku yo lekisa miloho ni ku yo leka lico za luckins 
220925-220607_loz_0da_elicit_29	nto ya na a ezi ki kuli a ye kwa taunu ni njolo kakuli na ziba kuli a ka swana a zibiwa kakuli ni yena na batahala 
220925-220607_loz_0da_elicit_30	mapokola nako ye me ba se ba tisélize ku kamuna wankie kuli mwendi ba ta fumama mutu ye ba bata 
220925-220607_loz_0da_elicit_31	kakuli moo ne ba si ka bata teni ba hi ku kala 
220925-220607_loz_0da_elicit_33	mutikitivi ya na lumilwe teni ne sa li ziki 
220925-220607_loz_0da_elicit_34	koo ziki a bata ka meto a mafubelu kono kwa pala ku fumana sa na bata 
220925-220607_loz_0da_elicit_35	nako ye na s a hupula kuli haiba nongolo u sa pila mwendi u o fuluhela ku ya kwa bulawayo kapa kwa jubeki 
220925-220607_loz_0da_elicit_36	kono sa na ta saba kuli a palelwe ku nola kini 
220925-220607_loz_0da_elicit_37	nako ye hape ba kwa hae ni mañolo a ne ba amuhelanga na sa bonwi mi kona ba lumela sa na bulezi sipai kuli mwan a bona ha pili 
220925-220607_loz_0da_elicit_38	hanz a batisisa mwa wankie cwalo ziki a fumana teni munna ya bizwa ambulula 
220925-220607_loz_0da_elicit_39	ambulula a talusa kuli na kwezi mota i linwi ni nongolo ni njolo fa mongu ka 1945 
220925-220607_loz_0da_elicit_40	ambulula a talusa kuli na zibana ni nongolo kakuli ne ba taha kwa wankie kaufela 
220925-220607_loz_0da_elicit_41	kono ka baka la lifufa nongolo ne ba si ka twaelana 
220925-220607_loz_0da_elicit_42	a talusa hape kuli ha lu fita fo ziba kaufela ka mutu yo ya na sali ku ba a sa utwi kamuyongole manyando 
220925-220607_loz_0da_elicit_43	ambulula à talusa kuli na sa zibi hande kamuyongole kono sa na ziba feela ki libizo la hae 
220925-220607_loz_0da_elicit_44	kakuli mwa nzila na kupanga lusokwana ku musal a he mi mane ni mulilo na yakanga 
220925-220607_loz_0da_elicit_45	hahulu fa liiso la luna hape hañata me ba tona ni yena ku fitela a twaelana ni nongolo 
220925-220607_loz_0da_elicit_46	ziki hape a nwaya tulelu twa hae ka ku bona liseli le linwi 
220925-220607_loz_0da_elicit_47	ziki a kupa ku bonana ni musal a ambulula 
220925-220607_loz_0da_elicit_48	musal a ambulula a bulla a bulela za na boni kwa musindi ha ne ba il o ka mezi ni njolo 
220925-220607_loz_0da_elicit_49	ziki a man o utwa ze kaufela a itumela ku ziba libizo la mutu ya na ile ni nongolo kwa bucwala 
220926-014931_loz_0da_elicit_0	mapokola ba teni ba bañwi ha ba sa apala za muso kuli ba sike ba zibiwa mwendi ba ta utwa ya ta talusa za nongolo sipato 
220926-014931_loz_0da_elicit_1	pilu ya nongolo ha utwa ze inge i ta longoka mwa sifuba kwa ku tula 
220926-014931_loz_0da_elicit_2	musali yo a ekeza kuli mane na ni bulela cwana mutu yo ya sa bonwi nongolo sipato ki muhulwan a munn a ka sipai sipato 
220926-014931_loz_0da_elicit_3	nongolo a fumana kuli mulatu ki kale in zusa mufilifili 
220926-014931_loz_0da_elicit_4	ha si ka bulela kapa ku laeza 
220926-014931_loz_0da_elicit_5	a liba feela kwa ndu ya hae ku yo zibisa njolo za utwile kakuli ne li fa kaufi luli mi na li tamba 
220926-014931_loz_0da_elicit_6	njolo a ni latelela kwanu ba to zibana ni musal a mulamwae 
220926-014931_loz_0da_elicit_7	nongolo hape ha si ka kutela kwa mutoho 
220926-014931_loz_0da_elicit_8	bo nongolo ni njolo ba fumana kuli mafula a lilato la hinto 2 a him want bongo to co anal stilt ba it be siplato pilu kuli nongolo u sa pila mwendi mapokola ba ta lilimala 
220926-014931_loz_0da_elicit_9	nako ye kaufela ni malubale ko ne ba wile bucwala bo kamuyongole ni nongolo ne ba swelwi 
220926-014931_loz_0da_elicit_10	kungundunganywa ki bo mesinja ba kwa mankoya kuli ba taluse za nongolo 
220926-014931_loz_0da_elicit_11	nongolo kamuyongole sina ha ku se ku talusizwe kuli na a itusisa libizo la nongolo yo a bulaile 
220926-014931_loz_0da_elicit_12	ni njolo ba ñolela kwa sefula inge liñolo ne li ñozwi ki nongolo sipato tota 
220926-014931_loz_0da_elicit_13	hape ba lukisa kuli liñolo li yo positelwa kwa taunu i sili 
220926-014931_loz_0da_elicit_14	ba keta ku li positela mwa broken hill kakuli ne kuna ni ba ne ba ya kwa teni bao ne ba sepile 
220926-014931_loz_0da_elicit_15	liñolo le la yo positelwa kwa broken hill sina ha ne ku se ku lukisizwe 
220926-014931_loz_0da_elicit_16	ha li fitile kwa ha ya ba nyakalalo ye telele ku utwa kuli nongolo wa zuha ni mufumahali wa hac 
220926-014931_loz_0da_elicit_17	habusa liñolo la alabwa ni ku to positelwa fa mongu ni ku zibisa mubusisi kuli nongolo u iketile kwa broken hill a sike a batiwa inge ya shwile 
220926-014931_loz_0da_elicit_18	mubusisi a zibisa ba mankoya ni libingi kuli ba tuhele ku bata nongolo 
220926-014931_loz_0da_elicit_19	sandala ka zazi le linwi ha ya kwa hae ku yo bona za mali a ha kapa a fumanchile a yo fumana liñolo le li wisize batu pilu mi a lemuha kuli muñolo ne li wa njolo 
220926-014931_loz_0da_elicit_20	kono a tokwa ku bulela se sinwi kakuli fokunwi ne li kwa wankie ki yena ya na ñolanga 
220926-014931_loz_0da_elicit_21	mali a sikolo ona na sa fumanwi ki bashemi 
220926-014931_loz_0da_elicit_22	kilisimasi ha i sutelezi nongolo a leka libiana za na sepi size sipato kwa ha 
220926-014931_loz_0da_elicit_23	a leka jansi kubo mulepo wa manjobo ni liapalo za banana ka litikanyo za bona ka mwa na zibela njolo 
220926-014931_loz_0da_elicit_24	libiana ha li se li lekilwe nongolo a kupa sibaka ku mukuwa wa hae kuli a yo bona munyan a hac kwa broken hill ya na kula 
220926-014931_loz_0da_elicit_25	mukuwa a mu fa mazazi a mabeli 
220926-014931_loz_0da_elicit_26	nongolo a kwela sitima mwa lusaka ku yo posita libiana zeo mwa broken hill 
220926-014931_loz_0da_elicit_27	kwa ñolwa ni mañolo a kuli yena ni musal a hae ba pila hande 
220926-014931_loz_0da_elicit_28	sipai a man utwa kuli nongolo u mwa broken hill mwa mañolo a na zwa kwa sefula ku sandala 
220926-014931_loz_0da_elicit_29	a hupula ku yo cela nyuyele new year ku yena 
220926-014931_loz_0da_elicit_30	a funduka mwa libingi a man o ñolela nongolo kuli wa taha 
